ID:9952 SKID:K1122+712  timeStamp:2025-03-28 08:08:24:557
ID:9952 SKID:K1122+176  timeStamp:2025-03-28 08:09:31:759
ID:9952 SKID:K1122+174.5  timeStamp:2025-03-28 08:09:31:939
ID:9952 SKID:K1122+173  timeStamp:2025-03-28 08:09:32:121
ID:9952 SKID:K1122+171.5  timeStamp:2025-03-28 08:09:32:300
ID:9952 SKID:K1122+170  timeStamp:2025-03-28 08:09:32:477
ID:9952 SKID:K1122+169  timeStamp:2025-03-28 08:09:32:667
ID:9952 SKID:K1122+167.5  timeStamp:2025-03-28 08:09:32:843
ID:9952 SKID:K1122+166  timeStamp:2025-03-28 08:09:33:19
ID:9952 SKID:K1122+164  timeStamp:2025-03-28 08:09:33:200
ID:9952 SKID:K1122+163  timeStamp:2025-03-28 08:09:33:382
ID:9952 SKID:K1122+161.5  timeStamp:2025-03-28 08:09:33:558
ID:9952 SKID:K1122+160  timeStamp:2025-03-28 08:09:33:733
ID:9952 SKID:K1122+158.5  timeStamp:2025-03-28 08:09:33:914
ID:9952 SKID:K1122+157  timeStamp:2025-03-28 08:09:34:83
ID:9952 SKID:K1122+155.5  timeStamp:2025-03-28 08:09:34:258
ID:9952 SKID:K1122+154  timeStamp:2025-03-28 08:09:34:437
ID:9952 SKID:K1122+152.5  timeStamp:2025-03-28 08:09:34:619
ID:9952 SKID:K1122+151  timeStamp:2025-03-28 08:09:34:794
ID:9952 SKID:K1122+150  timeStamp:2025-03-28 08:09:34:970
ID:9952 SKID:K1122+148.5  timeStamp:2025-03-28 08:09:35:147
ID:9952 SKID:K1122+147  timeStamp:2025-03-28 08:09:35:322
ID:9952 SKID:K1122+145.5  timeStamp:2025-03-28 08:09:35:494
ID:9952 SKID:K1122+144  timeStamp:2025-03-28 08:09:35:663
ID:9952 SKID:K1122+142.5  timeStamp:2025-03-28 08:09:35:834
ID:9952 SKID:K1122+141  timeStamp:2025-03-28 08:09:36:16
ID:9952 SKID:K1122+139.5  timeStamp:2025-03-28 08:09:36:193
ID:9952 SKID:K1122+138  timeStamp:2025-03-28 08:09:36:370
ID:9952 SKID:K1122+136.5  timeStamp:2025-03-28 08:09:36:545
