ID:9951 SKID:K1122+569.5  timeStamp:2025-03-28 08:08:24:557
ID:9951 SKID:K1122+632  timeStamp:2025-03-28 08:08:32:330
ID:9951 SKID:K1122+633.5  timeStamp:2025-03-28 08:08:32:494
ID:9951 SKID:K1122+635  timeStamp:2025-03-28 08:08:32:660
ID:9951 SKID:K1122+636.5  timeStamp:2025-03-28 08:08:32:827
ID:9951 SKID:K1122+638  timeStamp:2025-03-28 08:08:32:998
ID:9951 SKID:K1122+639.5  timeStamp:2025-03-28 08:08:33:167
ID:9951 SKID:K1122+641.5  timeStamp:2025-03-28 08:08:33:341
ID:9951 SKID:K1122+643  timeStamp:2025-03-28 08:08:33:505
ID:9951 SKID:K1122+644.5  timeStamp:2025-03-28 08:08:33:693
ID:9951 SKID:K1122+646  timeStamp:2025-03-28 08:08:33:875
ID:9951 SKID:K1122+647  timeStamp:2025-03-28 08:08:34:54
ID:9951 SKID:K1122+649  timeStamp:2025-03-28 08:08:34:251
ID:9951 SKID:K1122+650.5  timeStamp:2025-03-28 08:08:34:431
ID:9951 SKID:K1122+652  timeStamp:2025-03-28 08:08:34:942
ID:9951 SKID:K1122+653.5  timeStamp:2025-03-28 08:08:35:200
ID:9951 SKID:K1122+654.5  timeStamp:2025-03-28 08:08:35:376
ID:9951 SKID:K1122+656.5  timeStamp:2025-03-28 08:08:35:551
ID:9951 SKID:K1122+658  timeStamp:2025-03-28 08:08:35:725
ID:9951 SKID:K1122+659.5  timeStamp:2025-03-28 08:08:35:909
ID:9951 SKID:K1122+661  timeStamp:2025-03-28 08:08:36:102
ID:9951 SKID:K1122+662.5  timeStamp:2025-03-28 08:08:36:291
ID:9951 SKID:K1122+664  timeStamp:2025-03-28 08:08:36:473
ID:9951 SKID:K1122+665.5  timeStamp:2025-03-28 08:08:36:658
ID:9951 SKID:K1122+667.5  timeStamp:2025-03-28 08:08:36:843
ID:9951 SKID:K1122+669  timeStamp:2025-03-28 08:08:37:27
ID:9951 SKID:K1122+670.5  timeStamp:2025-03-28 08:08:37:206
ID:9951 SKID:K1122+672  timeStamp:2025-03-28 08:08:37:389
ID:9951 SKID:K1122+673.5  timeStamp:2025-03-28 08:08:37:578
ID:9951 SKID:K1122+675  timeStamp:2025-03-28 08:08:37:754
ID:9951 SKID:K1122+676.5  timeStamp:2025-03-28 08:08:37:940
ID:9951 SKID:K1122+678  timeStamp:2025-03-28 08:08:38:122
ID:9951 SKID:K1122+679.5  timeStamp:2025-03-28 08:08:38:299
ID:9951 SKID:K1122+681  timeStamp:2025-03-28 08:08:38:473
ID:9951 SKID:K1122+682.5  timeStamp:2025-03-28 08:08:38:649
ID:9951 SKID:K1122+684  timeStamp:2025-03-28 08:08:38:829
ID:9951 SKID:K1122+685.5  timeStamp:2025-03-28 08:08:39:12
ID:9951 SKID:K1122+687  timeStamp:2025-03-28 08:08:39:199
ID:9951 SKID:K1122+688.5  timeStamp:2025-03-28 08:08:39:380
ID:9951 SKID:K1122+690  timeStamp:2025-03-28 08:08:39:559
ID:9951 SKID:K1122+691.5  timeStamp:2025-03-28 08:08:39:743
ID:9951 SKID:K1122+693.5  timeStamp:2025-03-28 08:08:39:926
ID:9951 SKID:K1122+695  timeStamp:2025-03-28 08:08:40:115
ID:9951 SKID:K1122+696.5  timeStamp:2025-03-28 08:08:40:296
ID:9951 SKID:K1122+698  timeStamp:2025-03-28 08:08:40:475
ID:9951 SKID:K1122+699.5  timeStamp:2025-03-28 08:08:40:647
ID:9951 SKID:K1122+701  timeStamp:2025-03-28 08:08:40:822
ID:9951 SKID:K1122+702.5  timeStamp:2025-03-28 08:08:40:997
ID:9951 SKID:K1122+704  timeStamp:2025-03-28 08:08:41:177
ID:9951 SKID:K1122+705.5  timeStamp:2025-03-28 08:08:41:376
ID:9951 SKID:K1122+707  timeStamp:2025-03-28 08:08:41:552
ID:9951 SKID:K1122+708.5  timeStamp:2025-03-28 08:08:41:716
ID:9951 SKID:K1122+710  timeStamp:2025-03-28 08:08:41:876
ID:9951 SKID:K1122+711.5  timeStamp:2025-03-28 08:08:42:47
ID:9951 SKID:K1122+713  timeStamp:2025-03-28 08:08:42:221
ID:9951 SKID:K1122+714.5  timeStamp:2025-03-28 08:08:42:381
ID:9951 SKID:K1122+716  timeStamp:2025-03-28 08:08:42:542
ID:9951 SKID:K1122+717.5  timeStamp:2025-03-28 08:08:42:702
ID:9951 SKID:K1122+719  timeStamp:2025-03-28 08:08:43:161
ID:9951 SKID:K1122+720.5  timeStamp:2025-03-28 08:08:43:396
ID:9951 SKID:K1122+722  timeStamp:2025-03-28 08:08:43:565
ID:9951 SKID:K1122+724  timeStamp:2025-03-28 08:08:43:732
ID:9951 SKID:K1122+725.5  timeStamp:2025-03-28 08:08:43:902
ID:9951 SKID:K1122+727  timeStamp:2025-03-28 08:08:44:80
ID:9951 SKID:K1122+728.5  timeStamp:2025-03-28 08:08:44:251
ID:9951 SKID:K1122+730  timeStamp:2025-03-28 08:08:44:423
ID:9951 SKID:K1122+731.5  timeStamp:2025-03-28 08:08:44:596
ID:9951 SKID:K1122+733  timeStamp:2025-03-28 08:08:44:768
ID:9951 SKID:K1122+735  timeStamp:2025-03-28 08:08:44:943
ID:9951 SKID:K1122+736  timeStamp:2025-03-28 08:08:45:121
ID:9951 SKID:K1122+737.5  timeStamp:2025-03-28 08:08:45:299
ID:9951 SKID:K1122+739  timeStamp:2025-03-28 08:08:45:472
ID:9951 SKID:K1122+740.5  timeStamp:2025-03-28 08:08:45:649
ID:9951 SKID:K1122+742  timeStamp:2025-03-28 08:08:45:819
ID:9951 SKID:K1122+743.5  timeStamp:2025-03-28 08:08:45:989
ID:9951 SKID:K1122+745  timeStamp:2025-03-28 08:08:46:163
ID:9951 SKID:K1122+747  timeStamp:2025-03-28 08:08:46:338
ID:9951 SKID:K1122+748.5  timeStamp:2025-03-28 08:08:46:511
ID:9951 SKID:K1122+750  timeStamp:2025-03-28 08:08:46:688
ID:9951 SKID:K1122+751.5  timeStamp:2025-03-28 08:08:46:870
ID:9951 SKID:K1122+753  timeStamp:2025-03-28 08:08:47:40
ID:9951 SKID:K1122+754.5  timeStamp:2025-03-28 08:08:47:213
ID:9951 SKID:K1122+756  timeStamp:2025-03-28 08:08:47:395
ID:9951 SKID:K1122+758  timeStamp:2025-03-28 08:08:47:562
ID:9951 SKID:K1122+759.5  timeStamp:2025-03-28 08:08:47:734
ID:9951 SKID:K1122+761  timeStamp:2025-03-28 08:08:47:902
ID:9951 SKID:K1122+762  timeStamp:2025-03-28 08:08:48:87
ID:9951 SKID:K1122+763.5  timeStamp:2025-03-28 08:08:48:274
ID:9951 SKID:K1122+765  timeStamp:2025-03-28 08:08:48:464
ID:9951 SKID:K1122+766.5  timeStamp:2025-03-28 08:08:48:646
ID:9951 SKID:K1122+768.5  timeStamp:2025-03-28 08:08:48:838
ID:9951 SKID:K1122+770  timeStamp:2025-03-28 08:08:49:06
ID:9951 SKID:K1122+771.5  timeStamp:2025-03-28 08:08:49:176
ID:9951 SKID:K1122+773  timeStamp:2025-03-28 08:08:49:356
ID:9951 SKID:K1122+774.5  timeStamp:2025-03-28 08:08:49:521
ID:9951 SKID:K1122+776  timeStamp:2025-03-28 08:08:49:697
ID:9951 SKID:K1122+777.5  timeStamp:2025-03-28 08:08:49:867
ID:9951 SKID:K1122+779  timeStamp:2025-03-28 08:08:50:47
ID:9951 SKID:K1122+780.5  timeStamp:2025-03-28 08:08:50:217
ID:9951 SKID:K1122+782  timeStamp:2025-03-28 08:08:50:393
ID:9951 SKID:K1122+783.5  timeStamp:2025-03-28 08:08:50:575
ID:9951 SKID:K1122+785  timeStamp:2025-03-28 08:08:50:746
ID:9951 SKID:K1122+786.5  timeStamp:2025-03-28 08:08:51:201
ID:9951 SKID:K1122+788  timeStamp:2025-03-28 08:08:51:447
ID:9951 SKID:K1122+789.5  timeStamp:2025-03-28 08:08:51:618
ID:9951 SKID:K1122+791  timeStamp:2025-03-28 08:08:51:786
ID:9951 SKID:K1122+792.5  timeStamp:2025-03-28 08:08:51:952
ID:9951 SKID:K1122+794  timeStamp:2025-03-28 08:08:52:123
ID:9951 SKID:K1122+796  timeStamp:2025-03-28 08:08:52:290
ID:9951 SKID:K1122+797.5  timeStamp:2025-03-28 08:08:52:462
ID:9951 SKID:K1122+799  timeStamp:2025-03-28 08:08:52:639
ID:9951 SKID:K1122+800.5  timeStamp:2025-03-28 08:08:52:820
ID:9951 SKID:K1122+802  timeStamp:2025-03-28 08:08:53:01
ID:9951 SKID:K1122+803.5  timeStamp:2025-03-28 08:08:53:190
ID:9951 SKID:K1122+805  timeStamp:2025-03-28 08:08:53:372
ID:9951 SKID:K1122+806.5  timeStamp:2025-03-28 08:08:53:550
ID:9951 SKID:K1122+808  timeStamp:2025-03-28 08:08:53:736
ID:9951 SKID:K1122+809.5  timeStamp:2025-03-28 08:08:53:928
ID:9951 SKID:K1122+811  timeStamp:2025-03-28 08:08:54:113
ID:9951 SKID:K1122+812.5  timeStamp:2025-03-28 08:08:54:293
ID:9951 SKID:K1122+814  timeStamp:2025-03-28 08:08:54:482
ID:9951 SKID:K1122+815.5  timeStamp:2025-03-28 08:08:54:667
ID:9951 SKID:K1122+817.5  timeStamp:2025-03-28 08:08:54:854
ID:9951 SKID:K1122+819  timeStamp:2025-03-28 08:08:55:38
ID:9951 SKID:K1122+820.5  timeStamp:2025-03-28 08:08:55:219
ID:9951 SKID:K1122+822  timeStamp:2025-03-28 08:08:55:410
ID:9951 SKID:K1122+823.5  timeStamp:2025-03-28 08:08:55:591
ID:9951 SKID:K1122+825  timeStamp:2025-03-28 08:08:55:775
ID:9951 SKID:K1122+826.5  timeStamp:2025-03-28 08:08:55:959
ID:9951 SKID:K1122+828  timeStamp:2025-03-28 08:08:56:142
ID:9951 SKID:K1122+829.5  timeStamp:2025-03-28 08:08:56:321
ID:9951 SKID:K1122+831  timeStamp:2025-03-28 08:08:56:514
ID:9951 SKID:K1122+832.5  timeStamp:2025-03-28 08:08:56:696
ID:9951 SKID:K1122+834  timeStamp:2025-03-28 08:08:56:875
ID:9951 SKID:K1122+835.5  timeStamp:2025-03-28 08:08:57:77
ID:9951 SKID:K1122+837  timeStamp:2025-03-28 08:08:57:262
ID:9951 SKID:K1122+838.5  timeStamp:2025-03-28 08:08:57:447
ID:9951 SKID:K1122+840  timeStamp:2025-03-28 08:08:57:637
ID:9951 SKID:K1122+842  timeStamp:2025-03-28 08:08:57:820
ID:9951 SKID:K1122+843.5  timeStamp:2025-03-28 08:08:57:999
ID:9951 SKID:K1122+845  timeStamp:2025-03-28 08:08:58:178
ID:9951 SKID:K1122+846.5  timeStamp:2025-03-28 08:08:58:357
ID:9951 SKID:K1122+848  timeStamp:2025-03-28 08:08:58:540
ID:9951 SKID:K1122+849.5  timeStamp:2025-03-28 08:08:58:723
ID:9951 SKID:K1122+851  timeStamp:2025-03-28 08:08:58:898
ID:9951 SKID:K1122+852.5  timeStamp:2025-03-28 08:08:59:359
ID:9951 SKID:K1122+854  timeStamp:2025-03-28 08:08:59:624
ID:9951 SKID:K1122+855.5  timeStamp:2025-03-28 08:08:59:804
ID:9951 SKID:K1122+857  timeStamp:2025-03-28 08:08:59:989
ID:9951 SKID:K1122+858.5  timeStamp:2025-03-28 08:09:00:168
ID:9951 SKID:K1122+860  timeStamp:2025-03-28 08:09:00:345
ID:9951 SKID:K1122+861.5  timeStamp:2025-03-28 08:09:00:528
ID:9951 SKID:K1122+863  timeStamp:2025-03-28 08:09:00:700
ID:9951 SKID:K1122+865  timeStamp:2025-03-28 08:09:00:876
ID:9951 SKID:K1122+866.5  timeStamp:2025-03-28 08:09:01:50
ID:9951 SKID:K1122+868  timeStamp:2025-03-28 08:09:01:226
ID:9951 SKID:K1122+869.5  timeStamp:2025-03-28 08:09:01:410
ID:9951 SKID:K1122+871  timeStamp:2025-03-28 08:09:01:587
ID:9951 SKID:K1122+872.5  timeStamp:2025-03-28 08:09:01:764
ID:9951 SKID:K1122+874  timeStamp:2025-03-28 08:09:01:967
ID:9951 SKID:K1122+875.5  timeStamp:2025-03-28 08:09:02:144
ID:9951 SKID:K1122+876.5  timeStamp:2025-03-28 08:09:02:330
ID:9951 SKID:K1122+878  timeStamp:2025-03-28 08:09:02:506
ID:9951 SKID:K1122+880  timeStamp:2025-03-28 08:09:02:693
ID:9951 SKID:K1122+881.5  timeStamp:2025-03-28 08:09:02:872
ID:9951 SKID:K1122+883  timeStamp:2025-03-28 08:09:03:57
ID:9951 SKID:K1122+884.5  timeStamp:2025-03-28 08:09:03:240
ID:9951 SKID:K1122+886  timeStamp:2025-03-28 08:09:03:417
ID:9951 SKID:K1122+887.5  timeStamp:2025-03-28 08:09:03:599
ID:9951 SKID:K1122+889  timeStamp:2025-03-28 08:09:03:776
ID:9951 SKID:K1122+890.5  timeStamp:2025-03-28 08:09:03:963
ID:9951 SKID:K1122+892  timeStamp:2025-03-28 08:09:04:145
ID:9951 SKID:K1122+893.5  timeStamp:2025-03-28 08:09:04:327
ID:9951 SKID:K1122+895  timeStamp:2025-03-28 08:09:04:511
ID:9951 SKID:K1122+896.5  timeStamp:2025-03-28 08:09:04:695
ID:9951 SKID:K1122+898  timeStamp:2025-03-28 08:09:04:891
ID:9951 SKID:K1122+899.5  timeStamp:2025-03-28 08:09:05:73
ID:9951 SKID:K1122+901  timeStamp:2025-03-28 08:09:05:249
ID:9951 SKID:K1122+902.5  timeStamp:2025-03-28 08:09:05:430
ID:9951 SKID:K1122+904.5  timeStamp:2025-03-28 08:09:05:618
ID:9951 SKID:K1122+906  timeStamp:2025-03-28 08:09:05:802
ID:9951 SKID:K1122+909  timeStamp:2025-03-28 08:09:06:163
ID:9951 SKID:K1122+907.5  timeStamp:2025-03-28 08:09:05:989
ID:9951 SKID:K1122+910.5  timeStamp:2025-03-28 08:09:06:331
ID:9951 SKID:K1122+912  timeStamp:2025-03-28 08:09:06:499
ID:9951 SKID:K1122+913.5  timeStamp:2025-03-28 08:09:06:672
ID:9951 SKID:K1122+915  timeStamp:2025-03-28 08:09:06:850
ID:9951 SKID:K1122+916.5  timeStamp:2025-03-28 08:09:07:31
ID:9951 SKID:K1122+918  timeStamp:2025-03-28 08:09:07:205
ID:9951 SKID:K1122+919.5  timeStamp:2025-03-28 08:09:07:679
ID:9951 SKID:K1122+921.5  timeStamp:2025-03-28 08:09:07:916
ID:9951 SKID:K1122+922.5  timeStamp:2025-03-28 08:09:08:86
ID:9951 SKID:K1122+924.5  timeStamp:2025-03-28 08:09:08:254
ID:9951 SKID:K1122+926  timeStamp:2025-03-28 08:09:08:421
ID:9951 SKID:K1122+927.5  timeStamp:2025-03-28 08:09:08:591
ID:9951 SKID:K1122+929  timeStamp:2025-03-28 08:09:08:764
ID:9951 SKID:K1122+930.5  timeStamp:2025-03-28 08:09:08:938
ID:9951 SKID:K1122+932  timeStamp:2025-03-28 08:09:09:107
ID:9951 SKID:K1122+933.5  timeStamp:2025-03-28 08:09:09:294
ID:9951 SKID:K1122+935  timeStamp:2025-03-28 08:09:09:468
ID:9951 SKID:K1122+936.5  timeStamp:2025-03-28 08:09:09:637
ID:9951 SKID:K1122+938  timeStamp:2025-03-28 08:09:09:814
ID:9951 SKID:K1122+939.5  timeStamp:2025-03-28 08:09:09:986
ID:9951 SKID:K1122+941  timeStamp:2025-03-28 08:09:10:155
ID:9951 SKID:K1122+942.5  timeStamp:2025-03-28 08:09:10:324
ID:9951 SKID:K1122+944  timeStamp:2025-03-28 08:09:10:502
ID:9951 SKID:K1122+945.5  timeStamp:2025-03-28 08:09:10:675
ID:9951 SKID:K1122+947  timeStamp:2025-03-28 08:09:10:852
ID:9951 SKID:K1122+948.5  timeStamp:2025-03-28 08:09:11:34
ID:9951 SKID:K1122+950  timeStamp:2025-03-28 08:09:11:206
ID:9951 SKID:K1122+952  timeStamp:2025-03-28 08:09:11:374
ID:9951 SKID:K1122+953.5  timeStamp:2025-03-28 08:09:11:545
ID:9951 SKID:K1122+955  timeStamp:2025-03-28 08:09:11:712
ID:9951 SKID:K1122+956.5  timeStamp:2025-03-28 08:09:11:883
ID:9951 SKID:K1122+958  timeStamp:2025-03-28 08:09:12:51
ID:9951 SKID:K1122+959.5  timeStamp:2025-03-28 08:09:12:222
ID:9951 SKID:K1122+961  timeStamp:2025-03-28 08:09:12:392
ID:9951 SKID:K1122+962.5  timeStamp:2025-03-28 08:09:12:561
ID:9951 SKID:K1122+964  timeStamp:2025-03-28 08:09:12:728
ID:9951 SKID:K1122+965.5  timeStamp:2025-03-28 08:09:12:894
ID:9951 SKID:K1122+967  timeStamp:2025-03-28 08:09:13:61
ID:9951 SKID:K1122+968.5  timeStamp:2025-03-28 08:09:13:226
ID:9951 SKID:K1122+970  timeStamp:2025-03-28 08:09:13:398
ID:9951 SKID:K1122+971.5  timeStamp:2025-03-28 08:09:13:561
ID:9951 SKID:K1122+973  timeStamp:2025-03-28 08:09:13:721
ID:9951 SKID:K1122+974.5  timeStamp:2025-03-28 08:09:13:886
ID:9951 SKID:K1122+976.5  timeStamp:2025-03-28 08:09:14:51
ID:9951 SKID:K1122+978  timeStamp:2025-03-28 08:09:14:218
ID:9951 SKID:K1122+979.5  timeStamp:2025-03-28 08:09:14:378
ID:9951 SKID:K1122+981  timeStamp:2025-03-28 08:09:14:537
ID:9951 SKID:K1122+982.5  timeStamp:2025-03-28 08:09:14:693
ID:9951 SKID:K1122+984  timeStamp:2025-03-28 08:09:14:857
ID:9951 SKID:K1122+985.5  timeStamp:2025-03-28 08:09:15:16
ID:9951 SKID:K1122+987  timeStamp:2025-03-28 08:09:15:459
ID:9951 SKID:K1122+988.5  timeStamp:2025-03-28 08:09:15:691
ID:9951 SKID:K1122+990  timeStamp:2025-03-28 08:09:15:864
ID:9951 SKID:K1122+991.5  timeStamp:2025-03-28 08:09:16:31
ID:9951 SKID:K1122+993  timeStamp:2025-03-28 08:09:16:195
ID:9951 SKID:K1122+994.5  timeStamp:2025-03-28 08:09:16:358
ID:9951 SKID:K1122+996  timeStamp:2025-03-28 08:09:16:519
ID:9951 SKID:K1122+998  timeStamp:2025-03-28 08:09:16:689
ID:9951 SKID:K1122+999.5  timeStamp:2025-03-28 08:09:16:871
ID:9951 SKID:K1122+1  timeStamp:2025-03-28 08:09:17:34
ID:9951 SKID:K1122+2.5  timeStamp:2025-03-28 08:09:17:192
ID:9951 SKID:K1122+4  timeStamp:2025-03-28 08:09:17:351
ID:9951 SKID:K1122+5.5  timeStamp:2025-03-28 08:09:17:509
ID:9951 SKID:K1122+7  timeStamp:2025-03-28 08:09:17:668
ID:9951 SKID:K1122+8.5  timeStamp:2025-03-28 08:09:17:842
ID:9951 SKID:K1122+10  timeStamp:2025-03-28 08:09:18:08
ID:9951 SKID:K1122+11.5  timeStamp:2025-03-28 08:09:18:169
ID:9951 SKID:K1122+13  timeStamp:2025-03-28 08:09:18:335
ID:9951 SKID:K1122+14.5  timeStamp:2025-03-28 08:09:18:491
ID:9951 SKID:K1122+15.5  timeStamp:2025-03-28 08:09:18:653
ID:9951 SKID:K1122+17.5  timeStamp:2025-03-28 08:09:18:819
ID:9951 SKID:K1122+19  timeStamp:2025-03-28 08:09:18:991
ID:9951 SKID:K1122+20.5  timeStamp:2025-03-28 08:09:19:151
ID:9951 SKID:K1122+22  timeStamp:2025-03-28 08:09:19:323
ID:9951 SKID:K1122+23.5  timeStamp:2025-03-28 08:09:19:484
ID:9951 SKID:K1122+25  timeStamp:2025-03-28 08:09:19:646
ID:9951 SKID:K1122+26.5  timeStamp:2025-03-28 08:09:19:805
ID:9951 SKID:K1122+28  timeStamp:2025-03-28 08:09:19:970
ID:9951 SKID:K1122+29.5  timeStamp:2025-03-28 08:09:20:130
ID:9951 SKID:K1122+31  timeStamp:2025-03-28 08:09:20:290
ID:9951 SKID:K1122+32.5  timeStamp:2025-03-28 08:09:20:449
ID:9951 SKID:K1122+34  timeStamp:2025-03-28 08:09:20:602
ID:9951 SKID:K1122+36  timeStamp:2025-03-28 08:09:20:751
ID:9951 SKID:K1122+37.5  timeStamp:2025-03-28 08:09:20:905
ID:9951 SKID:K1122+39  timeStamp:2025-03-28 08:09:21:61
ID:9951 SKID:K1122+40.5  timeStamp:2025-03-28 08:09:21:216
ID:9951 SKID:K1122+42  timeStamp:2025-03-28 08:09:21:367
ID:9951 SKID:K1122+43.5  timeStamp:2025-03-28 08:09:21:519
ID:9951 SKID:K1122+45  timeStamp:2025-03-28 08:09:21:670
ID:9951 SKID:K1122+46.5  timeStamp:2025-03-28 08:09:21:816
ID:9951 SKID:K1122+48  timeStamp:2025-03-28 08:09:21:972
ID:9951 SKID:K1122+49.5  timeStamp:2025-03-28 08:09:22:120
ID:9951 SKID:K1122+51  timeStamp:2025-03-28 08:09:22:273
ID:9951 SKID:K1122+52.5  timeStamp:2025-03-28 08:09:22:434
ID:9951 SKID:K1122+54  timeStamp:2025-03-28 08:09:22:588
ID:9951 SKID:K1122+55.5  timeStamp:2025-03-28 08:09:22:990
ID:9951 SKID:K1122+57.5  timeStamp:2025-03-28 08:09:23:238
ID:9951 SKID:K1122+59  timeStamp:2025-03-28 08:09:23:398
ID:9951 SKID:K1122+60.5  timeStamp:2025-03-28 08:09:23:556
ID:9951 SKID:K1122+62  timeStamp:2025-03-28 08:09:23:716
ID:9951 SKID:K1122+63  timeStamp:2025-03-28 08:09:23:875
ID:9951 SKID:K1122+65  timeStamp:2025-03-28 08:09:24:39
ID:9951 SKID:K1122+66.5  timeStamp:2025-03-28 08:09:24:197
ID:9951 SKID:K1122+68  timeStamp:2025-03-28 08:09:24:352
ID:9951 SKID:K1122+69.5  timeStamp:2025-03-28 08:09:24:509
ID:9951 SKID:K1122+71  timeStamp:2025-03-28 08:09:24:677
ID:9951 SKID:K1122+72.5  timeStamp:2025-03-28 08:09:24:832
ID:9951 SKID:K1122+74  timeStamp:2025-03-28 08:09:24:995
ID:9951 SKID:K1122+75.5  timeStamp:2025-03-28 08:09:25:150
ID:9951 SKID:K1122+77  timeStamp:2025-03-28 08:09:25:307
ID:9951 SKID:K1122+78.5  timeStamp:2025-03-28 08:09:25:468
ID:9951 SKID:K1122+80  timeStamp:2025-03-28 08:09:25:626
ID:9951 SKID:K1122+81.5  timeStamp:2025-03-28 08:09:25:779
ID:9951 SKID:K1122+83.5  timeStamp:2025-03-28 08:09:25:935
ID:9951 SKID:K1122+85  timeStamp:2025-03-28 08:09:26:93
ID:9951 SKID:K1122+86.5  timeStamp:2025-03-28 08:09:26:252
ID:9951 SKID:K1122+88  timeStamp:2025-03-28 08:09:26:407
ID:9951 SKID:K1122+89.5  timeStamp:2025-03-28 08:09:26:570
ID:9951 SKID:K1122+91  timeStamp:2025-03-28 08:09:26:735
ID:9951 SKID:K1122+92.5  timeStamp:2025-03-28 08:09:26:900
ID:9951 SKID:K1122+94  timeStamp:2025-03-28 08:09:27:60
ID:9951 SKID:K1122+95.5  timeStamp:2025-03-28 08:09:27:239
ID:9951 SKID:K1122+97  timeStamp:2025-03-28 08:09:27:416
ID:9951 SKID:K1122+98.5  timeStamp:2025-03-28 08:09:27:599
ID:9951 SKID:K1122+100  timeStamp:2025-03-28 08:09:27:783
ID:9951 SKID:K1122+101.5  timeStamp:2025-03-28 08:09:27:961
ID:9951 SKID:K1122+103.5  timeStamp:2025-03-28 08:09:28:145
ID:9951 SKID:K1122+105  timeStamp:2025-03-28 08:09:28:353
ID:9951 SKID:K1122+106  timeStamp:2025-03-28 08:09:28:556
ID:9951 SKID:K1122+107.5  timeStamp:2025-03-28 08:09:28:739
ID:9951 SKID:K1122+109.5  timeStamp:2025-03-28 08:09:28:918
ID:9951 SKID:K1122+111  timeStamp:2025-03-28 08:09:29:96
ID:9951 SKID:K1122+112  timeStamp:2025-03-28 08:09:29:270
ID:9951 SKID:K1122+113.5  timeStamp:2025-03-28 08:09:29:444
ID:9951 SKID:K1122+115  timeStamp:2025-03-28 08:09:29:617
ID:9951 SKID:K1122+117  timeStamp:2025-03-28 08:09:29:792
ID:9951 SKID:K1122+118.5  timeStamp:2025-03-28 08:09:29:974
ID:9951 SKID:K1122+120  timeStamp:2025-03-28 08:09:30:176
ID:9951 SKID:K1122+121.5  timeStamp:2025-03-28 08:09:30:354
ID:9951 SKID:K1122+123  timeStamp:2025-03-28 08:09:30:788
ID:9951 SKID:K1122+124.5  timeStamp:2025-03-28 08:09:31:39
ID:9951 SKID:K1122+126  timeStamp:2025-03-28 08:09:31:218
ID:9951 SKID:K1122+127.5  timeStamp:2025-03-28 08:09:31:402
ID:9951 SKID:K1122+129  timeStamp:2025-03-28 08:09:31:577
